event_type,priority,requires_road_closure,hour,day_of_week,latitude,longitude,resolution_time_min,severity
unplanned,High,0,6,5,12.9833886,77.5969668,154.98830064999999,3
unplanned,High,0,6,5,12.8823232,77.5958214,151.6814175,3
unplanned,High,0,6,5,12.9841472,77.6405357,5.109685916666667,2
unplanned,High,1,6,5,12.9677656,77.5881059,164.21956841666668,3
unplanned,Low,0,7,5,12.9747553,77.5711334,129.08330343333333,2
unplanned,Low,0,7,5,12.9747583,77.5712517,125.36961748333333,2
unplanned,High,0,19,5,12.9635098,77.5841749,139.38430443333334,3
unplanned,High,0,20,5,13.014586,77.5837856,144.49933936666667,3
unplanned,High,0,20,5,12.9651307,77.5840764,103.6497548,3
unplanned,High,0,20,5,12.9274831,77.6214437,132.98753048333333,3
unplanned,High,0,20,5,12.9461012,77.5293148,78.36581535,3
unplanned,Low,0,20,5,12.9539393,77.5913069,261.85771654999996,2
planned,High,0,21,5,12.9738689,77.5662785,115.85477770000001,3
unplanned,High,0,21,5,13.0413267,77.5168577,22.33721543333333,2
unplanned,High,0,22,5,12.9822795,77.5978809,144.00044373333333,3
unplanned,High,0,1,6,12.9762499,77.6018865,168.66339181666666,3
unplanned,High,0,2,6,12.9528015,77.5408058,136.21139005,3
unplanned,High,0,3,6,12.9750937,77.6257356,147.75628095,3
unplanned,Low,0,3,6,13.0023265,77.5943573,4163.109783466667,2
unplanned,High,0,5,6,12.9721318,77.619511,7.376495416666667,2
unplanned,High,0,5,6,13.0859327,77.5945514,41.04432583333333,2
unplanned,High,0,6,6,13.0388301,77.5894571,25.451136216666665,2
unplanned,High,0,6,6,13.0844319,77.5941662,227.72895968333333,3
unplanned,Low,0,6,6,13.0115572,77.6986768,139.37782231666668,2
unplanned,High,0,7,6,13.01776168,77.55853225,22.74252915,2
unplanned,High,0,12,6,13.0421218,77.5939679,325.6833299666667,3
planned,High,0,19,6,13.0984757,77.5969049,613.92122435,3
unplanned,High,0,19,6,13.0167887,77.6608038,4.985958283333333,2
unplanned,High,0,19,6,13.0198686,77.6528368,51.483365316666664,2
unplanned,High,0,21,6,13.0325119,77.5336364,119.13968028333333,3
unplanned,Low,1,22,6,12.9756263,77.586833,96.72711803333333,1
unplanned,Low,0,22,6,12.9801325,77.588269,133.19366651666667,2
unplanned,High,0,22,6,12.9679099,77.5872544,46.37537601666667,2
unplanned,Low,0,22,6,12.9871704,77.5984368,156.45255455,2
unplanned,High,0,23,6,12.9591464,77.6575131,4300.172757016667,3
unplanned,High,0,0,0,13.0744799,77.592693,34.49597188333333,2
unplanned,High,1,0,0,12.95008982,77.53760297,171.34723491666668,3
unplanned,Low,0,3,0,12.993323,77.607171,70.5850728,1
unplanned,High,0,3,0,13.0697157,77.5915028,162.35771153333332,3
unplanned,Low,1,6,0,13.1008567,77.582507,5198.000742266667,2
unplanned,Low,0,6,0,13.056604,77.5466758,141.37330973333334,2
unplanned,High,0,6,0,13.0446941,77.508278,23.807276100000003,2
unplanned,High,0,8,0,13.0438055,77.5538975,164.93523985,3
unplanned,High,1,19,0,12.9684284,77.5947366,32.59866376666667,2
unplanned,High,0,20,0,13.0329262,77.5416645,152.06738336666666,3
unplanned,Low,0,20,0,12.9439105,77.6031489,8.523106283333332,0
unplanned,High,0,20,0,12.9224646,77.6685303,128.41325848333332,3
unplanned,High,0,21,0,13.0406926,77.5187639,152.42540456666666,3
unplanned,High,0,21,0,12.9045353,77.6274563,23.53905478333333,2
unplanned,Low,0,21,0,12.9747136,77.5706363,91.42637688333333,1
unplanned,High,0,21,0,13.068725,77.5930883,142.37021718333332,3
unplanned,High,0,21,0,13.0166933,77.556694,138.24728125000001,3
unplanned,Low,0,21,0,12.9172787,77.5735724,120.05027218333333,2
unplanned,High,0,21,0,12.9738325,77.5501829,64.12804031666667,3
unplanned,High,0,22,0,12.9368467,77.60281,138.55823835,3
unplanned,High,0,22,0,12.9573917,77.6058233,1654.8833694166667,3
unplanned,Low,0,0,1,12.889236,77.563721,134.26716558333334,2
unplanned,High,0,0,1,13.0394053,77.5184935,72.97621806666666,3
unplanned,High,0,1,1,13.0412569,77.5167989,8.114047366666666,2
unplanned,High,0,2,1,12.9616882,77.5842053,47.98083691666667,2
unplanned,High,0,7,0,12.9782967,77.6287556,4050.085016416667,3
unplanned,Low,0,2,1,13.0023047,77.6121721,206.81700615,2
planned,High,1,2,1,12.9740557,77.5662098,69.5421518,3
unplanned,Low,0,2,1,13.2483559,77.7156178,169.65439013333335,2
planned,Low,1,3,1,12.9992699,77.5715185,10.773114516666668,0
unplanned,High,0,3,1,12.9633292,77.5672813,123.08305435000001,3
unplanned,Low,0,3,1,13.0079571,77.6930806,31.247457216666664,0
unplanned,High,0,4,1,13.0143881,77.5847013,168.3757208,3
unplanned,Low,0,4,1,12.9561053,77.5857608,160.71858054999998,2
unplanned,High,0,5,1,12.9828272,77.519876,145.14514806666665,3
unplanned,High,0,6,1,12.934646,77.5127906,145.008217,3
unplanned,Low,0,6,1,12.9879785,77.5777092,45.685754933333335,0
unplanned,Low,0,6,1,12.9879474,77.5776453,132.80411575,2
unplanned,Low,0,6,1,12.916416,77.61213,33.111599733333335,0
unplanned,Low,0,7,1,12.907347,77.5468036,5080.9668607,2
unplanned,High,1,9,1,12.963228,77.5802106,107.22244468333334,3
unplanned,Low,0,19,1,12.9548151,77.5916034,129.90277936666666,2
unplanned,High,0,19,1,13.0288967,77.5396608,38.30340338333333,2
unplanned,High,0,20,1,12.9527733,77.5413383,36.22502158333334,2
unplanned,Low,1,20,1,13.021064,77.528271,135.64388425,2
unplanned,Low,1,20,1,12.9947151,77.7178932,67.44224876666667,1
unplanned,High,0,20,1,12.994492,77.5541902,123.91105641666667,3
unplanned,High,0,20,1,12.960184,77.556547,8.948683866666666,2
unplanned,High,0,21,1,13.0161219,77.6613489,108.81123375,3
unplanned,High,0,21,1,12.9732529,77.5378244,32.680638949999995,2
unplanned,High,0,21,1,13.0144341,77.5853537,83.49164651666666,3
planned,High,1,22,1,12.9670407,77.588336,44.741349666666665,2
unplanned,Low,0,23,1,12.9539532,77.5854067,44.92332695,0
unplanned,High,0,23,1,13.0293508,77.5395501,17.107073166666666,2
unplanned,Low,0,0,2,12.95858962,77.57766366,136.52527501666665,2
unplanned,High,0,0,2,12.9279414,77.546384,89.23145795,3
unplanned,Low,0,1,2,13.0101501,77.5907672,2934.357924516667,2
unplanned,High,0,2,2,12.9681003,77.5871811,77.87683966666667,3
planned,High,0,4,2,13.0403572,77.623926,5785.074170049999,3
unplanned,Low,0,4,2,12.9365201,77.6062317,115.82626488333334,1
unplanned,High,0,4,2,12.9665157,77.5872639,12.5486632,2
unplanned,Low,0,5,2,12.984989,77.5723991,155.74059221666667,2
planned,High,1,5,2,12.9742147,77.5662877,1.7318844333333334,2
planned,High,1,5,2,12.9741263,77.5662671,124.45318316666666,3
unplanned,High,1,5,2,12.9900396,77.5505643,178.83197656666667,3
unplanned,High,0,6,2,12.9628997,77.566492,9.021378633333335,2
unplanned,Low,0,9,2,13.0083617,77.5544889,78.58230435,1
unplanned,High,0,10,2,13.0294624,77.5401998,9.170079249999999,2
unplanned,Low,0,12,2,12.9516353,77.5736202,56.82622008333333,0
unplanned,High,0,18,2,13.0447508,77.5080589,63.1243505,3
unplanned,Low,0,18,2,12.9604469,77.5718749,171.34869231666667,2
unplanned,High,0,19,2,12.9820572,77.5972291,146.68214913333335,3
unplanned,High,0,19,2,12.9820633,77.5971534,143.1417883,3
unplanned,Low,0,1,3,12.9455854,77.5963095,47.84910341666667,0
unplanned,Low,0,19,2,12.9758174,77.5875247,85.23560838333333,1
unplanned,High,0,20,2,12.9652268,77.5998212,50.35936076666667,2
unplanned,High,0,20,2,13.040933,77.5889853,7.1787815833333335,2
unplanned,Low,1,20,2,12.9756519,77.5875113,140.22226168333333,2
unplanned,High,0,21,2,12.9675704,77.5908526,162.40540199999998,3
unplanned,High,0,23,2,13.0289016,77.6315651,91.12731314999999,3
unplanned,High,0,0,3,12.9252572,77.5500381,163.84074701666665,3
unplanned,High,0,0,3,13.0281865,77.6319623,158.64708854999998,3
unplanned,Low,0,0,3,12.8368895,77.6788445,89.56093413333333,1
unplanned,High,0,1,3,13.0437178,77.5535654,137.8856218,3
unplanned,High,0,1,3,13.0143477,77.5836474,118.03214865,3
unplanned,Low,1,1,3,12.9918751,77.7157142,128.43898888333334,2
unplanned,Low,0,2,3,12.936683,77.6051806,73.55559968333334,1
unplanned,High,0,3,3,12.9774528,77.5988098,198.59598726666667,3
unplanned,High,0,4,3,12.9345733,77.612245,117.19740893333332,3
unplanned,High,0,4,3,12.8888474,77.6392114,57.670317733333334,2
unplanned,High,0,5,3,12.9820521,77.5998974,5.0810035,2
unplanned,Low,0,8,3,13.0082802,77.5710892,136.49039013333334,2
unplanned,High,0,8,3,13.0420994,77.5156627,157.40305885,3
unplanned,High,0,9,3,12.9199275,77.6210883,40.683018700000005,2
unplanned,Low,0,9,3,13.1000263,77.589459,163.38131596666665,2
unplanned,High,0,12,3,13.0453642,77.5080402,163.78594441666667,3
unplanned,High,0,12,3,13.0454727,77.5081075,161.17811590000002,3
unplanned,Low,0,18,3,12.98766251,77.73536198,123.0091829,2
unplanned,Low,0,19,3,12.9809935,77.7517739,142.03601895,2
unplanned,High,0,19,3,12.9061826,77.5734235,120.77705008333334,3
unplanned,High,0,19,3,12.9060873,77.5733247,177.08912815,3
unplanned,High,0,19,3,13.010793,77.5835811,8.499521283333333,2
unplanned,High,0,20,3,12.8922964,77.6379726,82.19107026666667,3
unplanned,High,0,20,3,12.9841642,77.59721,124.61801335,3
unplanned,High,0,20,3,12.8795839,77.5955709,50.30348728333333,2
unplanned,High,0,21,3,12.9589692,77.5553342,147.61036021666666,3
unplanned,High,0,21,3,12.9590142,77.5553685,42.29887403333333,2
unplanned,Low,0,0,1,12.9498102,77.5960911,168.61558243333332,2
unplanned,High,0,21,3,12.9588919,77.5553306,41.14270663333333,2
unplanned,High,0,21,3,13.0765808,77.5927873,16.90388255,2
unplanned,High,0,21,3,12.8980191,77.6002747,163.04438845,3
unplanned,High,0,21,3,12.9528883,77.5414517,2.1127926833333333,2
unplanned,Low,0,22,3,12.9815264,77.5752013,25.603124516666664,0
unplanned,Low,0,22,3,13.057388,77.5465627,129.3780371,2
unplanned,High,0,22,3,12.9558783,77.692525,8998.727856116666,3
unplanned,Low,0,22,3,12.9568334,77.5746789,121.22266583333334,2
unplanned,High,0,22,3,12.9284294,77.6814336,165.96417948333334,3
unplanned,High,0,23,3,12.9359141,77.6008275,21.371302766666666,2
unplanned,High,0,23,3,12.9637222,77.5846793,12.958737216666666,2
unplanned,High,0,23,3,12.9522164,77.5408901,75.1166929,3
unplanned,High,0,0,4,13.0157188,77.563033,124.06265473333333,3
unplanned,High,0,1,4,12.9724455,77.5936605,35.96668218333333,2
unplanned,High,0,1,4,12.9725022,77.5936911,3.5082734833333333,2
unplanned,High,0,1,4,13.0952871,77.5943675,6.02780025,2
unplanned,High,0,2,4,13.0146867,77.58517,5.650573433333333,2
unplanned,High,0,2,4,12.9859421,77.6480899,125.89788398333333,3
unplanned,Low,0,3,4,12.9877802,77.7350381,163.35435521666668,2
unplanned,High,0,4,4,13.1191883,77.60914,121.17732478333333,3
unplanned,High,0,4,4,13.0541636,77.5935409,167.0544247,3
unplanned,High,0,4,4,12.9637407,77.5846591,189.85726968333333,3
unplanned,High,0,4,4,13.0546133,77.59366,160.16663191666666,3
unplanned,Low,0,5,4,12.943615,77.5722,139.47240165,2
unplanned,High,0,5,4,12.9918486,77.6591136,176.80525776666667,3
unplanned,High,0,5,4,13.0395192,77.5182462,168.5875345,3
unplanned,Low,0,6,4,12.9168591,77.5719863,24.143633366666666,0
unplanned,Low,0,6,4,12.9067017,77.5448433,835.9154337666666,2
unplanned,Low,0,6,4,13.0083456,77.6959659,59.644378100000004,0
unplanned,High,0,6,4,12.96679155,77.60939692,84.11547251666666,3
unplanned,Low,1,12,4,12.987147,77.5723629,438.61438435,2
unplanned,High,0,17,4,13.1230403,77.6109185,88.16218269999999,3
unplanned,High,0,18,4,12.93805,77.52145,65.5505978,3
unplanned,Low,0,19,4,12.9663838,77.6246368,37.04358068333333,0
unplanned,High,1,20,4,12.9382284,77.5214813,53.44621763333334,2
unplanned,Low,1,21,4,13.0157237,77.5722666,35.53757406666667,0
unplanned,Low,0,22,4,12.9635997,77.5893711,14.661843316666667,0
unplanned,High,0,22,4,12.9556817,77.7184743,11.872288033333332,2
unplanned,High,0,22,4,12.9747267,77.6196317,84.41191578333334,3
unplanned,High,0,23,4,12.988367,77.5502535,178.63989003333333,3
unplanned,Low,0,23,4,12.985489,77.753092,177.85222283333331,2
unplanned,Low,0,0,5,12.9759137,77.5867315,47.220114566666666,0
planned,High,0,0,5,13.1909485,77.6460691,134.01126233333332,3
unplanned,Low,0,0,5,12.97788,77.5755198,16.482024733333333,0
unplanned,High,0,0,5,12.9667149,77.6086362,157.19085994999998,3
unplanned,Low,0,1,5,13.0089306,77.5912608,350.9785506,2
unplanned,High,0,4,5,13.0414598,77.5166911,75.90797793333333,3
unplanned,High,0,4,5,12.9062721,77.5732899,166.31065178333336,3
unplanned,High,0,5,5,12.9133942,77.6001199,13.843773283333332,2
unplanned,High,0,5,5,12.9504547,77.5372946,5701.036227866667,3
unplanned,High,0,5,5,12.9814934,77.6085237,55.216074733333336,2
unplanned,Low,0,5,5,12.9068317,77.5458783,8.360993633333333,0
unplanned,High,0,5,5,12.9649768,77.6415138,167.38519428333333,3
unplanned,Low,1,5,5,12.9267084,77.577034,53.0065693,0
unplanned,High,0,5,5,12.9349261,77.5111621,162.72031126666667,3
unplanned,High,0,6,5,13.019798,77.6528824,109.08034831666667,3
unplanned,High,0,6,5,13.0284236,77.6323212,3.2929662833333335,2
unplanned,Low,0,6,5,12.979793,77.56429959,123.46972876666668,2
unplanned,High,0,6,5,12.9554213,77.5455819,122.26165436666666,3
unplanned,High,0,7,5,13.0708042,77.5928709,166.85512791666667,3
unplanned,High,0,18,5,12.9383345,77.5213458,172.75565326666668,3
unplanned,High,0,19,5,13.020954,77.5523526,20.733621333333335,2
unplanned,High,0,19,5,12.9636302,77.5814835,164.89273703333336,3
unplanned,High,0,20,5,12.9089987,77.6005365,311.2766767,3
unplanned,High,0,21,5,12.9432514,77.5259362,152.38275836666665,3
unplanned,Low,0,22,5,13.0065611,77.5789749,38.57169646666667,0
unplanned,High,0,23,5,13.1220978,77.6112107,146.81543166666668,3
unplanned,Low,0,23,5,12.9593713,77.5039086,126.57974221666667,2
unplanned,Low,0,0,6,12.93859975,77.57933491,18.1937805,0
unplanned,High,0,1,6,12.9531342,77.5388561,30.792283566666665,2
unplanned,High,0,1,6,12.9416075,77.6087435,2.026038183333333,2
unplanned,High,0,1,6,13.0726796,77.5926219,135.96481235,3
unplanned,High,0,2,6,12.9793695,77.603922,141.74985708333332,3
unplanned,High,0,2,6,13.0051146,77.5489802,120.45230875,3
unplanned,High,0,2,6,13.0421078,77.515141,44.7709926,2
unplanned,High,0,3,6,12.9706591,77.6040423,124.83607693333333,3
unplanned,High,0,3,6,12.9706503,77.6040613,123.05873296666667,3
unplanned,Low,0,3,6,12.9720302,77.5829963,162.43027429999998,2
unplanned,High,0,4,6,13.0944083,77.5972898,153.91355209999998,3
unplanned,High,0,4,6,12.9557045,77.5459458,143.09472845,3
unplanned,High,1,5,6,12.9636022,77.5779542,2.852992233333333,2
unplanned,High,0,5,6,13.0154387,77.5539593,61.04067213333334,3
unplanned,High,0,5,6,13.0303077,77.5370664,17.515266066666666,2
unplanned,Low,1,6,6,13.0146543,77.5716915,139.70616280000002,2
unplanned,High,0,6,6,12.9791017,77.603105,108.22453145,3
unplanned,High,0,6,6,13.0391439,77.6237102,217.64204871666666,3
unplanned,High,0,8,6,12.9583875,77.5547121,19.045456016666666,2
unplanned,High,0,8,6,12.9977505,77.5513344,167.36949781666667,3
unplanned,High,0,8,6,12.9350617,77.6094426,63.30696068333334,3
unplanned,High,0,9,6,12.9789759,77.6033105,159.64140528333334,3
unplanned,High,0,13,6,13.0967483,77.5979683,112.42598876666666,3
unplanned,High,0,19,6,12.9870264,77.5878455,163.82940081666666,3
unplanned,High,0,19,6,12.9713717,77.6195817,98.99271175,3
unplanned,High,0,0,0,12.9051825,77.6017353,140.88656285,3
unplanned,High,0,2,0,13.0159213,77.5839456,140.07932798333334,3
unplanned,High,0,3,0,13.0397251,77.5183633,80.04287316666667,3
unplanned,High,0,5,0,12.9878588,77.5499088,151.36365505,3
unplanned,High,0,5,0,12.9651,77.5350967,52.70662574999999,2
unplanned,High,0,6,0,12.9823952,77.5934195,52.0706338,2
unplanned,High,0,6,0,12.9664629,77.6079133,14.00793095,2
unplanned,High,0,7,0,13.0298049,77.5380274,21.827275766666666,2
unplanned,High,0,8,0,12.9544176,77.5441588,153.07079825,3
unplanned,High,0,2,1,12.9541233,77.5438833,32.07267888333333,2
unplanned,High,0,19,0,13.0942833,77.5973317,121.09554201666667,3
unplanned,Low,0,19,0,13.0568566,77.5469399,4.56995985,0
unplanned,Low,0,21,0,12.9217342,77.580465,249.60434840000002,2
unplanned,Low,0,21,0,12.9120234,77.5858065,125.36280579999999,2
unplanned,Low,1,21,0,12.9120367,77.5858317,121.80833095,2
unplanned,Low,0,21,0,12.91192,77.5857333,174.43222916666667,2
unplanned,High,0,23,0,12.9760128,77.5645174,12.483802816666667,2
planned,Low,0,23,0,13.0018733,77.570975,48.5762086,0
unplanned,High,0,0,1,12.9877553,77.520629,111.84865853333334,3
unplanned,Low,0,0,1,12.9202022,77.6516834,88.68890865,1
unplanned,High,0,1,1,12.9869466,77.5191472,30.268775783333336,2
unplanned,High,0,2,1,12.9728301,77.5638724,126.96929298333333,3
unplanned,Low,0,2,1,12.9826741,77.5679644,69.81026415,1
unplanned,High,0,2,1,12.9711311,77.6187963,163.9521375,3
unplanned,High,1,5,1,12.9832349,77.5970194,4.189382716666667,2
unplanned,High,0,5,1,12.9882218,77.5875527,125.89459648333333,3
unplanned,Low,0,6,1,12.9725137,77.5817252,42.39773146666666,0
unplanned,High,0,7,1,12.9635304,77.5842367,140.221396,3
unplanned,High,0,7,1,12.9247699,77.5508489,38.30005405,2
unplanned,Low,1,7,1,12.9851151,77.5747389,121.2757103,2
unplanned,High,1,8,1,13.0327012,77.5326024,20.337637716666666,2
unplanned,High,0,19,1,12.9256633,77.617345,49.44120266666666,2
unplanned,High,0,19,1,12.9710733,77.59719,174.37635135,3
planned,Low,0,19,1,13.0351175,77.5677308,50.6410507,0
unplanned,High,0,20,1,12.9056215,77.5856314,58.63751786666667,2
unplanned,High,0,20,1,12.97569092,77.55547597,166.27529448333334,3
unplanned,High,0,21,1,12.9883739,77.5869444,146.24118833333333,3
unplanned,High,0,22,1,13.0441432,77.5568589,140.78864033333332,3
unplanned,High,0,22,1,12.9173597,77.5648611,1.0666590833333334,2
unplanned,High,1,23,1,13.0991774,77.5973094,69.21877518333334,3
unplanned,Low,0,23,1,12.9933885,77.574254,30.86997373333333,0
unplanned,Low,0,23,1,13.0066075,77.5930196,172.48013518333335,2
unplanned,High,0,23,1,13.0381439,77.5210729,2644.8609572,3
unplanned,High,0,2,2,13.0288242,77.6313872,107.1355658,3
unplanned,Low,1,4,2,12.99892,77.5410733,144.85220858333332,2
unplanned,High,0,4,2,12.9562983,77.54672,9569.963386149999,3
unplanned,High,0,4,2,13.0977513,77.5990296,163.64356933333332,3
unplanned,Low,0,5,2,12.9539526,77.500882,52.883968483333334,0
unplanned,High,0,5,2,12.9255946,77.6002508,135.95545133333334,3
unplanned,High,0,5,2,12.9733973,77.6111281,65.14124903333332,3
unplanned,High,0,5,2,12.9738552,77.6231945,177.35563723333334,3
unplanned,High,0,5,2,13.01849405,77.55834315,8118.740448533334,3
unplanned,High,0,5,2,13.0403108,77.5185455,160.55341181666665,3
unplanned,Low,0,6,2,12.9840518,77.5747623,37.56076245,0
unplanned,Low,0,6,2,12.93285285,77.51630304,67.65367151666666,1
unplanned,Low,0,6,2,12.9894791,77.5733221,138.15283305,2
unplanned,Low,0,21,3,12.9344827,77.6296614,33.47803065,0
unplanned,High,1,6,2,12.9560905,77.6056897,113.5855103,3
planned,High,0,7,2,12.9666312,77.6094453,30.6651656,2
unplanned,High,0,7,2,12.9820066,77.597007,147.98848438333334,3
unplanned,High,0,8,2,12.9819349,77.5969144,143.96132385,3
unplanned,High,0,8,2,12.9863177,77.6451779,151.73685838333333,3
unplanned,High,0,8,2,12.9859017,77.6452394,142.50035986666666,3
unplanned,High,0,9,2,12.8701219,77.6533122,142.53932353333332,3
unplanned,High,0,12,2,12.9860725,77.6465962,175.92252918333332,3
unplanned,High,0,19,2,13.0981321,77.5985547,134.36478903333332,3
unplanned,High,0,20,2,12.9574145,77.5522863,75.1806598,3
unplanned,High,0,20,2,12.9531804,77.5416369,21.039561,2
unplanned,High,0,20,2,13.0455662,77.5069271,127.28956968333334,3
unplanned,Low,0,20,2,12.84074,77.6771133,174.48881426666668,2
unplanned,Low,0,21,2,12.90708248,77.54605802,737.9011989666667,2
unplanned,High,0,21,2,12.8985555,77.6003855,144.89009798333333,3
unplanned,High,0,21,2,12.9603888,77.606344,514.82014045,3
unplanned,High,0,21,2,12.9003945,77.6007393,120.81366808333334,3
unplanned,Low,0,22,2,12.9942411,77.6156991,19.859023466666667,0
unplanned,Low,0,21,2,13.0555376,77.5969484,131.5072629,2
unplanned,High,0,23,2,13.0807291,77.5927724,143.40171173333334,3
unplanned,High,0,0,3,12.9640714,77.5829587,154.52032183333333,3
unplanned,High,0,0,3,12.9978812,77.5511379,166.88246401666666,3
unplanned,Low,0,1,3,12.9807355,77.57596,150.63168233333332,2
unplanned,High,0,2,3,13.0292598,77.5365019,88.48042575,3
unplanned,High,0,2,3,13.0250913,77.6413301,166.37714705,3
unplanned,High,0,4,3,12.9638034,77.5885757,151.46158123333333,3
unplanned,Low,0,5,3,12.9586094,77.5932265,25.391993083333332,0
unplanned,Low,0,5,3,12.9885033,77.7332003,126.99442406666667,2
unplanned,Low,0,5,3,12.9802583,77.5726617,152.09387653333334,2
unplanned,High,1,6,3,12.9527061,77.6050696,151.64785711666667,3
unplanned,High,0,6,3,12.9376447,77.5209226,118.85913748333334,3
unplanned,High,0,6,3,12.9613113,77.5614505,6.5506378666666665,2
unplanned,High,0,6,3,12.9365859,77.5126741,157.71049623333334,3
unplanned,High,0,7,3,12.9380229,77.5105264,136.1289594,3
unplanned,High,0,10,3,13.045726,77.5069247,158.17438208333334,3
unplanned,High,0,18,3,12.9761056,77.6263649,170.84054473333333,3
unplanned,Low,0,20,3,12.9754498,77.5756935,49.2566289,0
unplanned,Low,0,21,3,13.0080264,77.6922531,151.93825049999998,2
planned,Low,1,21,3,12.9688074,77.5679985,149.54658659999998,2
unplanned,High,0,21,3,13.0436448,77.5092261,39.017603816666664,2
unplanned,Low,0,22,3,12.9961133,77.596,48.781621566666665,0
unplanned,High,0,22,3,12.9738881,77.5420671,128.95244051666666,3
unplanned,High,0,22,3,13.0314589,77.6305982,162.04308600000002,3
unplanned,High,0,22,3,13.0409505,77.5175086,156.02416256666666,3
unplanned,High,0,23,3,13.0150042,77.5642704,150.4419216,3
unplanned,High,0,23,3,13.01479,77.5637517,84.45260125,3
unplanned,Low,0,23,3,12.9591875,77.5037389,147.46476801666668,2
unplanned,High,1,23,3,12.9638691,77.5846174,12.8051816,2
unplanned,Low,0,23,3,12.9173007,77.5858636,179.2089981,2
unplanned,High,0,23,3,12.9646758,77.5681699,158.25353413333332,3
unplanned,High,0,23,3,12.9749058,77.565832,98.5958793,3
unplanned,Low,0,5,2,12.9817152,77.5868776,132.1111907,2
unplanned,Low,0,0,4,13.0965699,77.593264,125.34882680000001,2
unplanned,High,0,1,4,13.0164922,77.5835925,142.84608983333334,3
unplanned,Low,0,1,4,12.9765842,77.5798232,31.4105841,0
unplanned,Low,0,2,4,12.9667108,77.6236468,130.72570243333334,2
unplanned,Low,0,2,4,12.977485,77.590915,64.04493938333333,1
unplanned,Low,0,3,4,13.0039633,77.5712248,148.6542203,2
unplanned,Low,0,3,4,13.0083827,77.6955951,172.15675583333334,2
unplanned,Low,0,5,4,12.9887168,77.5988152,173.55240268333333,2
unplanned,Low,0,6,4,12.9758546,77.5746967,136.34130586666666,2
unplanned,Low,0,7,4,13.1020634,77.5863894,20.333616316666667,0
unplanned,High,0,8,4,12.9844301,77.5882441,148.56540223333334,3
unplanned,High,0,8,4,12.9843829,77.588159,144.80816251666664,3
unplanned,High,0,8,4,12.9526205,77.5414274,1009.0097056333333,3
unplanned,High,0,8,4,12.9251594,77.5502933,58.62555233333333,2
unplanned,Low,0,9,4,13.0189053,77.572703,62.50375155,1
unplanned,Low,0,18,4,13.0082786,77.693702,160.24646836666668,2
unplanned,High,0,19,4,13.0187483,77.5840065,138.03925271666668,3
unplanned,High,0,19,4,12.9641306,77.5704768,18.799465316666666,2
unplanned,High,0,19,4,12.9877422,77.5500326,164.93315681666667,3
unplanned,High,0,20,4,13.0034745,77.6186293,155.08151744999998,3
unplanned,High,0,20,4,13.0217114,77.5515223,10.109160483333334,2
unplanned,High,0,21,4,13.0438624,77.5578993,177.15489965,3
unplanned,Low,1,22,4,12.9924176,77.7160581,4.198497966666666,0
unplanned,High,0,23,4,12.889711,77.5975922,84.54680623333334,3
planned,High,1,23,4,13.04176,77.6118519,8.366533866666666,2
unplanned,Low,0,23,4,12.9928526,77.5712999,160.9594347,2
unplanned,Low,0,23,4,12.9932732,77.5714333,113.74449883333334,1
unplanned,High,0,0,5,13.0408993,77.6175355,153.08735653333332,3
unplanned,High,0,0,5,12.9582791,77.5541917,146.48002335,3
unplanned,High,0,0,5,12.9582294,77.5542396,143.8567924,3
unplanned,High,0,2,5,13.0177861,77.5555791,31.18116183333333,2
unplanned,High,0,2,5,12.9357695,77.5134563,19.299157533333336,2
unplanned,High,0,5,5,12.9870791,77.5204831,151.4375111,3
unplanned,High,0,5,5,13.0850037,77.5944742,73.59852533333333,3
unplanned,Low,0,6,5,12.9540169,77.6206055,143.01837986666666,2
unplanned,High,0,6,5,13.080204,77.5924959,78.13917339999999,3
planned,High,0,7,5,13.0454642,77.5565508,21.82678136666667,2
unplanned,High,0,7,5,13.0454219,77.5565517,130.95738033333333,3
unplanned,High,0,8,5,12.9614533,77.6065866,8.198776666666667,2
unplanned,High,0,8,5,12.9518426,77.5373142,133.03198495,3
unplanned,Low,0,8,5,12.9730421,77.5811612,24.724994433333332,0
unplanned,High,0,9,5,12.9576689,77.5530492,22.789760966666666,2
unplanned,High,0,9,5,13.0962042,77.5951723,139.34841416666669,3
unplanned,Low,0,12,5,12.9756583,77.5353891,108.28120411666667,1
unplanned,Low,1,19,5,13.0083753,77.6925957,32.0253361,0
unplanned,High,0,20,5,13.0933167,77.5970884,108.3117811,3
unplanned,High,0,20,5,13.0402367,77.6240333,6290.720822316666,3
unplanned,High,0,20,5,13.0933004,77.5970311,99.97760308333334,3
unplanned,High,0,20,5,12.9172755,77.5646559,1.0880134166666666,2
unplanned,High,0,21,5,12.9266558,77.6005895,148.57033151666667,3
unplanned,High,0,3,6,13.0391274,77.5199045,174.75927811666668,3
unplanned,Low,0,21,5,12.9773739,77.5853664,7085.860700483333,2
planned,High,0,21,5,12.9275533,77.6212967,19.983351850000002,2
unplanned,Low,0,21,5,12.9849478,77.5721899,162.60002196666667,2
unplanned,Low,0,22,5,12.9114476,77.5858614,114.12928961666667,1
unplanned,High,0,22,5,13.094135,77.5973271,510.95003963333335,3
unplanned,High,0,23,5,13.014608,77.5840855,10.293404816666667,2
unplanned,High,0,0,6,12.9363567,77.5160267,135.42287406666665,3
planned,High,1,0,6,12.9314883,77.62259614,64.20182368333333,3
